V01301 V04001 V04002 V04003 V13305 V10004_701 V11291_701 V12001_701 V13003_701 V14032
54423 2006 7 5 0.5000 955.7000 1.3000 21.9000 86.0000 5.8000 
54423 2006 7 6 0.0000 956.8000 1.1000 23.5000 74.0000 5.9000 
54423 2006 7 7 0.0000 958.2000 1.5000 24.2000 78.0000 4.7000 
54423 2006 7 8 0.0000 958.3000 1.4000 25.1000 74.0000 0.0000 
54423 2006 7 9 0.4000 959.0000 1.1000 23.4000 86.0000 0.0000 
54423 2006 7 10 91.5000 957.8000 3.3000 22.0000 97.0000 0.0000 
54423 2006 7 11 0.0000 958.8000 1.3000 23.8000 80.0000 8.9000 
54423 2006 7 12 2.7000 958.1000 1.6000 23.1000 83.0000 7.6000 
54423 2006 7 13 0.5000 959.2000 1.1000 23.2000 83.0000 11.9000 
54423 2006 7 14 0.0000 961.4000 1.6000 25.8000 82.0000 4.3000 
54423 2006 7 15 0.0000 963.7000 1.5000 26.3000 69.0000 10.4000 
54423 2006 7 16 0.0000 962.8000 2.0000 25.9000 59.0000 8.8000 
54423 2006 7 17 3.1000 961.1000 1.4000 21.6000 94.0000 0.0000 
54423 2006 7 18 10.1000 960.5000 0.9000 19.0000 100.0000 0.0000 
54423 2006 7 19 0.0000 960.5000 1.3000 22.5000 86.0000 6.7000 
54423 2006 7 20 0.1000 956.2000 2.0000 25.1000 80.0000 8.5000 
54423 2006 7 21 0.0000 957.2000 3.7000 25.1000 56.0000 12.7000 
54423 2006 7 22 0.0000 962.8000 1.0000 23.3000 54.0000 7.8000 
54423 2006 7 23 0.6000 961.1000 1.0000 19.2000 83.0000 2.4000 
54423 2006 7 24 1.0000 963.2000 1.8000 18.0000 96.0000 0.0000 
54423 2006 7 25 2.5000 968.4000 1.3000 17.5000 87.0000 0.0000 
54423 2006 7 26 20.5000 969.1000 1.1000 16.1000 98.0000 0.0000 
54423 2006 7 27 5.8000 964.1000 0.9000 20.3000 90.0000 0.0000 
54423 2006 7 28 0.3000 961.9000 0.9000 22.4000 88.0000 0.0000 
54423 2006 7 29 0.0000 963.2000 0.7000 25.1000 82.0000 0.0000 
54423 2006 7 30 1.3000 962.7000 0.5000 25.7000 81.0000 6.0000 
54423 2006 7 31 0.0000 961.7000 0.9000 22.8000 87.0000 3.4000 
54423 2006 8 1 1.2000 960.3000 0.9000 22.8000 80.0000 8.2000 
54423 2006 8 2 999990.0000 964.0000 1.7000 21.4000 83.0000 6.2000 
54423 2006 8 3 0.0000 968.5000 1.2000 22.5000 81.0000 6.5000 
54423 2006 8 4 1.3000 968.1000 1.6000 24.0000 78.0000 3.4000 
54423 2006 8 5 0.0000 965.5000 0.6000 23.7000 81.0000 0.0000 
54423 2006 8 6 0.0000 962.8000 1.0000 25.3000 78.0000 0.0000 
54423 2006 8 7 0.0000 961.5000 1.0000 25.7000 77.0000 0.0000 
54423 2006 8 8 0.0000 962.7000 1.6000 26.1000 78.0000 0.0000 
54423 2006 8 9 0.5000 962.9000 1.1000 26.1000 77.0000 0.0000 
54423 2006 8 10 999990.0000 962.6000 1.1000 25.7000 80.0000 0.0000 
54423 2006 8 11 0.0000 962.1000 1.0000 25.9000 80.0000 0.0000 
54423 2006 8 12 0.1000 960.2000 1.1000 27.2000 80.0000 0.0000 
54423 2006 8 13 31.0000 963.2000 1.0000 20.5000 95.0000 0.0000 
54423 2006 8 14 0.0000 961.9000 0.7000 23.3000 82.0000 2.3000 
54423 2006 8 15 0.0000 961.3000 0.8000 23.7000 78.0000 10.2000 
54423 2006 8 16 12.2000 962.7000 0.6000 23.1000 80.0000 4.8000 
54423 2006 8 17 0.0000 966.8000 0.8000 23.0000 66.0000 11.5000 
54423 2006 8 18 0.0000 967.7000 1.3000 23.1000 70.0000 11.1000 
54423 2006 8 19 0.0000 965.6000 0.8000 23.7000 69.0000 8.2000 
54423 2006 8 20 0.0000 965.6000 1.4000 22.4000 73.0000 3.8000 
54423 2006 8 21 0.0000 969.6000 1.0000 20.3000 62.0000 11.7000 
54423 2006 8 22 0.0000 967.8000 0.8000 18.9000 72.0000 9.2000 
54423 2006 8 23 0.0000 965.4000 1.0000 20.8000 72.0000 11.4000 
54423 2006 8 24 0.0000 967.6000 1.0000 22.9000 68.0000 10.8000 
54423 2006 8 25 0.0000 967.3000 1.6000 22.7000 75.0000 6.9000 
54423 2006 8 26 5.1000 961.8000 1.0000 20.8000 85.0000 0.3000 
54423 2006 8 27 0.0000 961.9000 1.2000 21.9000 80.0000 7.9000 
54423 2006 8 28 15.3000 965.0000 1.8000 23.3000 76.0000 9.0000 
54423 2006 8 29 3.1000 969.4000 1.1000 20.6000 79.0000 5.1000 
54423 2006 8 30 0.0000 967.4000 2.0000 20.8000 76.0000 6.2000 
54423 2006 8 31 0.0000 962.8000 0.5000 21.1000 73.0000 10.4000 
54423 2006 9 1 0.0000 963.4000 2.0000 22.0000 72.0000 4.2000 
54423 2006 9 2 0.0000 966.5000 1.9000 22.5000 72.0000 8.4000 
54423 2006 9 3 999990.0000 965.5000 2.1000 19.6000 67.0000 1.1000 
54423 2006 9 4 0.0000 970.7000 0.9000 17.0000 49.0000 9.6000 
54423 2006 9 5 0.0000 967.6000 1.1000 14.3000 62.0000 7.1000 
54423 2006 9 6 0.0000 961.0000 1.2000 17.0000 62.0000 10.6000 
54423 2006 9 7 0.0000 966.9000 1.3000 16.7000 62.0000 0.8000 
54423 2006 9 8 8.3000 970.3000 1.8000 12.6000 70.0000 4.7000 
54423 2006 9 9 999990.0000 974.1000 3.1000 6.9000 76.0000 8.0000 
54423 2006 9 10 999990.0000 971.8000 1.2000 14.3000 64.0000 10.8000 
54423 2006 9 11 0.0000 972.8000 2.1000 17.7000 64.0000 9.9000 
54423 2006 9 12 0.0000 976.2000 1.6000 17.9000 64.0000 10.2000 
54423 2006 9 13 0.0000 976.6000 1.2000 18.0000 62.0000 10.5000 
54423 2006 9 14 0.0000 974.1000 0.6000 17.4000 68.0000 2.1000 
54423 2006 9 15 0.0000 971.3000 1.4000 17.3000 72.0000 6.4000 
54423 2006 9 16 0.4000 971.1000 1.2000 16.8000 76.0000 7.6000 
54423 2006 9 17 0.0000 970.5000 1.1000 18.1000 68.0000 10.3000 
54423 2006 9 18 0.0000 969.5000 1.2000 18.9000 62.0000 9.5000 
54423 2006 9 19 0.0000 971.0000 1.2000 18.8000 65.0000 9.0000 
54423 2006 9 20 0.0000 972.2000 1.0000 18.3000 72.0000 0.0000 
54423 2006 9 21 0.0000 973.9000 1.1000 17.5000 69.0000 9.7000 
54423 2006 9 22 0.0000 976.6000 1.2000 18.2000 62.0000 9.7000 
54423 2006 9 23 0.0000 975.1000 1.3000 18.9000 59.0000 9.3000 
54423 2006 9 24 0.0000 972.0000 2.3000 18.0000 61.0000 7.3000 
54423 2006 9 25 7.3000 969.3000 1.5000 17.4000 88.0000 4.0000 
54423 2006 9 26 0.0000 971.6000 1.6000 14.1000 74.0000 10.4000 
54423 2006 9 27 0.0000 971.1000 1.4000 14.9000 71.0000 10.7000 
54423 2006 9 28 0.0000 972.6000 1.5000 15.5000 61.0000 10.8000 
54423 2006 9 29 0.0000 976.4000 1.1000 13.9000 56.0000 10.7000 
54423 2006 9 30 0.0000 973.8000 0.9000 15.3000 63.0000 9.5000 
54423 2006 10 1 0.0000 970.9000 1.1000 17.6000 64.0000 9.8000 
54423 2006 10 2 0.0000 968.4000 1.6000 18.3000 56.0000 9.2000 
54423 2006 10 3 0.0000 969.2000 0.8000 18.2000 55.0000 8.9000 
54423 2006 10 4 0.0000 970.5000 1.1000 15.4000 54.0000 10.4000 
54423 2006 10 5 0.0000 969.9000 1.0000 15.8000 52.0000 8.9000 
54423 2006 10 6 0.2000 968.2000 1.8000 16.4000 66.0000 8.1000 
54423 2006 10 7 999990.0000 969.7000 1.4000 15.6000 55.0000 9.7000 
54423 2006 10 8 4.7000 970.3000 1.0000 11.1000 66.0000 0.0000 
54423 2006 10 9 0.0000 967.6000 1.4000 15.1000 75.0000 8.3000 
54423 2006 10 10 6.3000 969.9000 1.6000 13.7000 76.0000 6.8000 
54423 2006 10 11 10.0000 976.9000 1.6000 9.6000 76.0000 9.9000 
54423 2006 10 12 0.0000 975.5000 1.1000 10.8000 80.0000 7.0000 
54423 2006 10 13 0.0000 972.6000 0.9000 13.5000 88.0000 0.0000 
54423 2006 10 14 0.0000 971.2000 1.6000 14.9000 81.0000 5.1000 
54423 2006 10 15 0.0000 970.9000 1.0000 16.2000 77.0000 3.4000 
54423 2006 10 16 0.0000 971.0000 1.9000 14.6000 69.0000 5.1000 
54423 2006 10 17 0.0000 978.8000 0.7000 7.4000 60.0000 10.4000 
54423 2006 10 18 0.0000 972.9000 1.0000 9.4000 70.0000 7.4000 
54423 2006 10 19 0.0000 974.7000 1.6000 11.0000 65.0000 7.9000 
54423 2006 10 20 0.0000 980.5000 0.9000 9.8000 42.0000 0.0000 
54423 2006 10 21 6.6000 973.6000 1.3000 10.1000 71.0000 0.0000 
54423 2006 10 22 3.1000 977.2000 3.4000 7.2000 70.0000 4.4000 
54423 2006 10 23 0.0000 982.5000 1.1000 3.7000 67.0000 9.8000 
54423 2006 10 24 999990.0000 980.0000 0.8000 3.4000 79.0000 0.0000 
54423 2006 10 25 0.3000 983.2000 1.2000 6.1000 72.0000 4.3000 
54423 2006 10 26 0.0000 982.3000 0.9000 2.4000 67.0000 7.9000 
54423 2006 10 27 0.0000 974.4000 0.9000 6.8000 75.0000 1.1000 
54423 2006 10 28 0.0000 973.3000 1.1000 7.4000 68.0000 7.9000 
54423 2006 10 29 0.0000 976.6000 0.9000 7.1000 59.0000 9.4000 
54423 2006 10 30 0.0000 972.9000 0.9000 8.4000 66.0000 8.5000 
54423 2006 10 31 0.0000 975.7000 0.9000 8.4000 63.0000 9.2000 
54423 2006 11 1 0.0000 975.4000 1.1000 7.8000 61.0000 8.6000 
54423 2006 11 2 0.0000 970.4000 1.1000 7.2000 65.0000 8.4000 
54423 2006 11 3 0.0000 966.1000 0.5000 8.0000 61.0000 8.0000 
54423 2006 11 4 999990.0000 964.2000 2.7000 6.9000 53.0000 3.4000 
54423 2006 11 5 0.0000 970.1000 5.0000 1.5000 29.0000 8.2000 
54423 2006 11 6 0.0000 973.5000 3.7000 -1.8000 26.0000 7.0000 
54423 2006 11 7 0.0000 967.3000 1.5000 2.4000 43.0000 8.8000 
54423 2006 11 8 0.0000 964.8000 3.8000 4.7000 44.0000 7.5000 
54423 2006 11 9 0.0000 975.1000 2.0000 1.3000 23.0000 8.4000 
54423 2006 11 10 0.0000 978.6000 1.5000 -0.9000 27.0000 5.9000 
54423 2006 11 11 0.0000 978.6000 1.2000 -1.0000 33.0000 8.4000 
54423 2006 11 12 0.0000 969.9000 0.9000 0.9000 46.0000 7.4000 
54423 2006 11 13 0.0000 975.2000 2.1000 3.2000 41.0000 3.9000 
54423 2006 11 14 0.0000 973.3000 2.7000 3.2000 36.0000 6.7000 
54423 2006 11 15 0.0000 973.9000 2.4000 3.7000 41.0000 8.2000 
54423 2006 11 16 0.0000 976.9000 1.1000 -0.6000 58.0000 6.4000 
54423 2006 11 17 0.0000 977.8000 0.7000 1.2000 61.0000 2.3000 
54423 2006 11 18 0.0000 978.0000 0.8000 0.4000 65.0000 7.7000 
54423 2006 11 19 0.0000 975.3000 0.7000 -0.5000 67.0000 6.9000 
54423 2006 11 20 0.0000 970.2000 0.5000 0.0000 76.0000 5.5000 
54423 2006 11 21 0.0000 973.3000 1.1000 1.0000 64.0000 7.8000 
54423 2006 11 22 0.0000 984.9000 1.0000 -2.9000 39.0000 0.5000 
54423 2006 11 23 0.0000 984.6000 1.2000 -2.5000 44.0000 7.1000 
54423 2006 11 24 0.0000 984.1000 0.8000 -3.6000 53.0000 7.2000 
54423 2006 11 25 999990.0000 977.6000 0.7000 0.4000 66.0000 0.0000 
54423 2006 11 26 999990.0000 977.5000 0.9000 0.5000 76.0000 0.7000 
54423 2006 11 27 0.0000 977.9000 0.8000 -4.7000 65.0000 6.3000 
54423 2006 11 28 0.0000 976.1000 1.8000 -5.3000 62.0000 8.4000 
54423 2006 11 29 0.0000 978.0000 0.9000 -6.9000 59.0000 7.6000 
54423 2006 11 30 0.0000 976.5000 1.8000 -7.1000 51.0000 7.8000 
54423 2006 12 1 0.0000 976.0000 3.3000 -8.9000 50.0000 7.4000 
54423 2006 12 2 0.0000 983.1000 1.8000 -9.6000 42.0000 7.6000 
54423 2006 12 3 0.0000 983.9000 1.6000 -9.6000 52.0000 7.7000 
54423 2006 12 4 0.0000 981.7000 1.8000 -6.3000 51.0000 6.4000 
54423 2006 12 5 0.0000 985.7000 1.2000 -8.1000 52.0000 8.4000 
54423 2006 12 6 999990.0000 980.4000 0.8000 -5.6000 64.0000 0.0000 
54423 2006 12 7 0.0000 987.9000 1.4000 -6.7000 51.0000 7.0000 
54423 2006 12 8 0.0000 985.4000 1.6000 -7.8000 53.0000 0.0000 
54423 2006 12 9 0.0000 985.5000 2.2000 -6.7000 47.0000 7.1000 
54423 2006 12 10 0.0000 978.8000 0.6000 -9.1000 60.0000 6.8000 
54423 2006 12 11 0.0000 973.8000 1.1000 -8.5000 65.0000 6.8000 
54423 2006 12 12 0.0000 976.9000 0.8000 -8.4000 73.0000 0.0000 
54423 2006 12 13 0.0000 978.6000 0.9000 -7.4000 59.0000 7.2000 
54423 2006 12 14 0.0000 972.5000 0.6000 -8.8000 57.0000 6.6000 
54423 2006 12 15 0.0000 977.0000 1.9000 -7.2000 56.0000 7.5000 
54423 2006 12 16 0.0000 980.8000 4.9000 -11.1000 38.0000 6.9000 
54423 2006 12 17 0.0000 985.4000 1.2000 -14.8000 42.0000 5.3000 
54423 2006 12 18 0.0000 982.3000 0.8000 -10.1000 40.0000 5.4000 
54423 2006 12 19 0.0000 984.2000 0.9000 -9.3000 55.0000 7.2000 
54423 2006 12 20 0.0000 983.4000 0.8000 -7.3000 59.0000 4.0000 
54423 2006 12 21 0.0000 980.6000 0.7000 -6.4000 61.0000 4.6000 
54423 2006 12 22 0.0000 980.7000 1.1000 -7.3000 61.0000 7.7000 
54423 2006 12 23 0.0000 982.0000 1.0000 -7.8000 60.0000 6.8000 
54423 2006 12 24 0.0000 977.2000 0.5000 -8.1000 67.0000 6.0000 
54423 2006 12 25 0.0000 974.9000 0.5000 -7.9000 76.0000 0.0000 
54423 2006 12 26 0.0000 978.9000 1.1000 -7.6000 74.0000 1.4000 
54423 2006 12 27 0.0000 983.3000 4.0000 -10.9000 55.0000 7.9000 
54423 2006 12 28 0.0000 986.8000 1.1000 -12.1000 38.0000 7.7000 
54423 2006 12 29 0.0000 985.5000 1.1000 -12.5000 45.0000 6.8000 
54423 2006 12 30 0.4000 985.5000 1.1000 -8.2000 64.0000 0.0000 
54423 2006 12 31 0.3000 983.0000 0.4000 -6.8000 86.0000 0.0000 
54423 2007 1 1 999999.0000 981.2000 0.8000 -9.6000 71.0000 7.3000 
54423 2007 1 2 999999.0000 984.2000 0.7000 -9.6000 70.0000 7.6000 
54423 2007 1 3 999999.0000 985.5000 0.9000 -9.4000 70.0000 7.3000 
54423 2007 1 4 999999.0000 982.3000 0.7000 -9.6000 71.0000 6.7000 
54423 2007 1 5 999999.0000 976.2000 3.6000 -6.5000 55.0000 6.4000 
54423 2007 1 6 999999.0000 980.3000 2.9000 -7.9000 32.0000 7.6000 
54423 2007 1 7 999999.0000 983.3000 2.1000 -8.5000 34.0000 7.5000 
54423 2007 1 8 999999.0000 983.3000 1.4000 -8.5000 46.0000 7.8000 
54423 2007 1 9 999999.0000 979.8000 1.2000 -8.9000 51.0000 6.7000 
54423 2007 1 10 999999.0000 985.5000 1.0000 -8.9000 53.0000 3.6000 
54423 2007 1 11 999999.0000 987.8000 2.3000 -11.4000 52.0000 7.6000 
54423 2007 1 12 999999.0000 986.2000 1.5000 -12.3000 53.0000 7.8000 
54423 2007 1 13 999999.0000 984.1000 0.7000 -10.5000 46.0000 7.9000 
54423 2007 1 14 999999.0000 981.7000 0.9000 -10.1000 53.0000 2.7000 
54423 2007 1 15 999999.0000 980.3000 1.1000 -8.2000 53.0000 4.5000 
54423 2007 1 16 999999.0000 979.7000 1.2000 -8.0000 51.0000 8.1000 
54423 2007 1 17 999999.0000 978.5000 2.2000 -5.8000 49.0000 7.5000 
54423 2007 1 18 999999.0000 983.5000 1.4000 -6.8000 53.0000 8.1000 
54423 2007 1 19 999999.0000 980.5000 1.1000 -8.9000 57.0000 6.1000 
54423 2007 1 20 999999.0000 980.6000 0.9000 -8.1000 64.0000 2.7000 
54423 2007 1 21 999999.0000 984.9000 2.0000 -8.3000 54.0000 7.7000 
54423 2007 1 22 999999.0000 987.2000 1.5000 -10.9000 52.0000 0.0000 
54423 2007 1 23 999999.0000 985.3000 0.9000 -9.7000 53.0000 7.3000 
54423 2007 1 24 999999.0000 983.6000 0.8000 -10.7000 57.0000 0.0000 
54423 2007 1 25 999999.0000 979.6000 0.5000 -9.6000 61.0000 0.0000 
54423 2007 1 26 999999.0000 979.2000 1.1000 -8.9000 47.0000 4.6000 
54423 2007 1 27 999999.0000 981.5000 1.0000 -8.8000 54.0000 7.9000 
54423 2007 1 28 999999.0000 978.8000 1.2000 -7.8000 51.0000 8.1000 
54423 2007 1 29 999999.0000 973.9000 4.3000 -5.9000 38.0000 7.7000 
54423 2007 1 30 999999.0000 978.7000 3.1000 -7.9000 30.0000 7.9000 
54423 2007 1 31 999999.0000 985.1000 2.5000 -8.8000 30.0000 7.9000 
54423 2007 2 1 0.0000 983.6000 1.1000 -9.4000 32.0000 8.3000 
54423 2007 2 2 0.0000 977.4000 1.3000 -6.0000 38.0000 8.3000 
54423 2007 2 3 0.0000 975.2000 2.6000 -0.8000 31.0000 7.6000 
54423 2007 2 4 0.0000 971.8000 1.4000 -3.4000 34.0000 8.5000 
54423 2007 2 5 0.0000 970.9000 1.5000 0.1000 34.0000 6.9000 
54423 2007 2 6 0.0000 979.1000 0.8000 -1.4000 34.0000 8.5000 
54423 2007 2 7 1.1000 982.4000 0.6000 -3.6000 53.0000 0.0000 
54423 2007 2 8 1.1000 976.7000 0.7000 -0.8000 88.0000 0.0000 
54423 2007 2 9 0.3000 971.8000 4.0000 -1.6000 64.0000 8.2000 
54423 2007 2 10 0.0000 976.8000 2.6000 -1.1000 37.0000 9.2000 
54423 2007 2 11 0.0000 972.7000 1.1000 -4.2000 51.0000 8.8000 
54423 2007 2 12 0.0000 967.3000 0.6000 -2.0000 51.0000 8.4000 
54423 2007 2 13 0.0000 969.0000 4.4000 -2.9000 43.0000 5.9000 
54423 2007 2 14 0.0000 977.9000 4.9000 -4.7000 21.0000 8.9000 
54423 2007 2 15 0.0000 973.4000 0.9000 -4.2000 34.0000 8.3000 
54423 2007 2 16 0.0000 971.4000 1.0000 -2.4000 47.0000 8.0000 
54423 2007 2 17 0.0000 974.3000 1.5000 -1.7000 44.0000 8.9000 
54423 2007 2 18 0.0000 972.7000 1.9000 -1.4000 41.0000 8.5000 
54423 2007 2 19 0.0000 969.3000 0.9000 -1.0000 47.0000 8.0000 
54423 2007 2 20 0.0000 970.0000 0.8000 1.4000 45.0000 8.2000 
54423 2007 2 21 0.0000 969.2000 1.1000 2.1000 49.0000 7.8000 
54423 2007 2 22 0.0000 967.6000 2.6000 3.2000 34.0000 9.7000 
54423 2007 2 23 0.0000 975.2000 1.1000 -3.1000 36.0000 9.1000 
54423 2007 2 24 0.0000 972.4000 0.7000 -2.3000 42.0000 1.6000 
54423 2007 2 25 0.0000 971.7000 0.9000 -0.7000 62.0000 5.4000 
54423 2007 2 26 0.0000 974.7000 0.9000 2.6000 71.0000 0.0000 
54423 2007 2 27 0.0000 981.3000 0.9000 4.9000 60.0000 3.8000 
54423 2007 2 28 0.0000 980.2000 0.9000 3.9000 63.0000 4.6000 
54423 2007 3 1 999990.0000 975.5000 1.0000 3.9000 64.0000 0.0000 
54423 2007 3 2 0.0000 975.4000 1.4000 4.1000 73.0000 7.4000 
54423 2007 3 3 2.3000 977.5000 1.1000 3.6000 69.0000 0.0000 
54423 2007 3 4 23.8000 973.5000 5.8000 -3.4000 69.0000 0.0000 
54423 2007 3 5 0.0000 984.4000 5.4000 -9.6000 30.0000 9.7000 
54423 2007 3 6 0.0000 981.0000 1.3000 -10.7000 49.0000 5.4000 
54423 2007 3 7 0.0000 974.3000 1.9000 -7.2000 60.0000 9.3000 
54423 2007 3 8 0.0000 972.5000 1.0000 -3.0000 56.0000 9.7000 
54423 2007 3 9 999990.0000 968.7000 3.0000 -0.2000 58.0000 6.6000 
54423 2007 3 10 0.0000 976.9000 3.9000 -4.0000 29.0000 10.2000 
54423 2007 3 11 0.0000 974.6000 1.9000 -3.4000 47.0000 10.5000 
54423 2007 3 12 0.0000 972.9000 1.2000 -1.1000 53.0000 10.4000 
54423 2007 3 13 0.0000 971.1000 1.0000 1.4000 65.0000 6.6000 
54423 2007 3 14 0.0000 973.6000 1.2000 2.5000 64.0000 9.3000 
54423 2007 3 15 0.0000 977.4000 1.5000 2.4000 60.0000 8.0000 
54423 2007 3 16 0.1000 981.2000 0.9000 2.1000 61.0000 9.6000 
54423 2007 3 17 0.0000 980.1000 1.4000 2.2000 54.0000 10.0000 
54423 2007 3 18 999990.0000 977.7000 0.8000 2.1000 71.0000 0.0000 
54423 2007 3 19 5.1000 979.3000 0.8000 1.8000 89.0000 0.0000 
54423 2007 3 20 0.0000 974.2000 1.3000 3.6000 79.0000 6.4000 
54423 2007 3 21 0.0000 973.9000 1.1000 4.7000 72.0000 7.5000 
54423 2007 3 22 0.0000 973.0000 0.7000 5.8000 74.0000 2.2000 
54423 2007 3 23 999990.0000 966.0000 0.8000 6.6000 83.0000 0.0000 
54423 2007 3 24 0.0000 962.5000 1.9000 10.0000 40.0000 9.9000 
54423 2007 3 25 0.0000 963.9000 2.4000 7.5000 38.0000 10.7000 
54423 2007 3 26 0.0000 961.7000 5.1000 9.5000 32.0000 10.0000 
54423 2007 3 27 0.0000 967.2000 3.1000 6.4000 32.0000 10.8000 
54423 2007 3 28 0.0000 962.1000 1.8000 9.1000 42.0000 10.0000 
54423 2007 3 29 11.0000 960.5000 2.3000 5.8000 84.0000 0.7000 
54423 2007 3 30 999990.0000 964.1000 2.0000 4.2000 81.0000 0.0000 
54423 2007 3 31 0.1000 961.8000 4.7000 7.3000 46.0000 7.4000 
54423 2007 4 1 0.0000 970.1000 2.4000 4.9000 46.0000 2.0000 
54423 2007 4 2 0.0000 978.2000 5.1000 4.2000 30.0000 10.0000 
54423 2007 4 3 0.0000 974.8000 2.2000 5.9000 35.0000 11.2000 
54423 2007 4 4 0.0000 975.8000 2.2000 6.5000 34.0000 10.8000 
54423 2007 4 5 0.0000 972.0000 0.6000 6.8000 46.0000 0.0000 
54423 2007 4 6 999990.0000 974.0000 2.2000 7.0000 54.0000 8.7000 
54423 2007 4 7 0.0000 975.8000 1.8000 6.9000 48.0000 8.5000 
54423 2007 4 8 0.0000 974.3000 1.6000 7.1000 39.0000 9.9000 
54423 2007 4 9 0.0000 968.4000 1.5000 10.1000 37.0000 7.9000 
54423 2007 4 10 0.0000 973.4000 1.9000 9.5000 35.0000 10.1000 
54423 2007 4 11 0.0000 968.9000 1.2000 10.6000 38.0000 4.7000 
54423 2007 4 12 10.6000 966.6000 2.1000 6.3000 84.0000 0.0000 
54423 2007 4 13 999990.0000 967.5000 1.8000 9.8000 66.0000 10.0000 
54423 2007 4 14 0.3000 967.4000 2.9000 9.6000 40.0000 8.9000 
54423 2007 4 15 0.0000 967.2000 1.6000 8.6000 45.0000 4.4000 
54423 2007 4 16 0.7000 966.7000 2.1000 8.5000 60.0000 4.4000 
54423 2007 4 17 0.0000 966.7000 2.1000 9.0000 52.0000 10.8000 
54423 2007 4 18 0.0000 957.4000 1.9000 13.1000 40.0000 5.6000 
54423 2007 4 19 0.0000 956.1000 2.4000 15.0000 50.0000 4.3000 
54423 2007 4 20 999990.0000 962.7000 5.0000 13.7000 30.0000 10.9000 
54423 2007 4 21 999990.0000 965.2000 3.8000 12.1000 30.0000 7.5000 
54423 2007 4 22 0.0000 972.9000 2.9000 12.4000 31.0000 9.9000 
54423 2007 4 23 0.0000 971.9000 1.5000 12.3000 35.0000 4.4000 
54423 2007 4 24 0.0000 965.1000 1.9000 12.5000 38.0000 8.5000 
54423 2007 4 25 0.0000 965.6000 2.1000 12.6000 30.0000 11.7000 
54423 2007 4 26 0.0000 972.9000 2.5000 12.1000 31.0000 10.3000 
54423 2007 4 27 0.0000 975.7000 1.5000 12.9000 25.0000 11.5000 
54423 2007 4 28 0.0000 972.5000 1.9000 16.3000 30.0000 9.7000 
54423 2007 4 29 0.0000 966.7000 2.4000 20.1000 37.0000 9.9000 
54423 2007 4 30 14.3000 963.2000 3.0000 18.0000 56.0000 5.3000 
54423 2007 5 1 14.2000 965.3000 1.4000 15.4000 61.0000 10.5000 
54423 2007 5 2 0.0000 961.7000 2.2000 18.4000 35.0000 10.6000 
54423 2007 5 3 0.0000 962.7000 2.6000 21.5000 23.0000 12.2000 
54423 2007 5 4 0.0000 959.4000 1.9000 20.5000 27.0000 8.9000 
54423 2007 5 5 2.0000 964.4000 3.3000 17.0000 51.0000 11.9000 
54423 2007 5 6 0.0000 961.2000 1.7000 18.2000 37.0000 11.9000 
54423 2007 5 7 0.0000 958.9000 2.5000 19.2000 30.0000 11.4000 
54423 2007 5 8 0.0000 967.0000 3.5000 16.3000 22.0000 5.4000 
54423 2007 5 9 0.0000 970.5000 1.6000 15.8000 30.0000 11.4000 
54423 2007 5 10 0.0000 968.1000 3.2000 17.9000 32.0000 9.6000 
54423 2007 5 11 4.6000 963.4000 1.5000 16.4000 67.0000 2.4000 
54423 2007 5 12 0.0000 963.8000 4.1000 14.8000 39.0000 12.2000 
54423 2007 5 13 0.0000 959.8000 1.3000 18.1000 32.0000 11.9000 
54423 2007 5 14 0.0000 963.0000 2.2000 19.3000 32.0000 11.8000 
54423 2007 5 15 2.7000 957.9000 1.3000 17.8000 47.0000 7.1000 
54423 2007 5 16 0.1000 955.6000 2.4000 16.4000 54.0000 6.3000 
54423 2007 5 17 1.1000 955.5000 4.4000 14.1000 54.0000 0.0000 
54423 2007 5 18 999990.0000 963.3000 2.1000 15.9000 36.0000 12.7000 
54423 2007 5 19 0.0000 963.5000 1.8000 18.1000 36.0000 12.5000 
54423 2007 5 20 999990.0000 961.1000 2.0000 15.6000 49.0000 5.8000 
54423 2007 5 21 0.0000 963.2000 1.6000 18.6000 42.0000 11.5000 
54423 2007 5 22 13.9000 961.1000 1.9000 15.7000 72.0000 0.0000 
54423 2007 5 23 5.3000 958.1000 1.4000 16.6000 91.0000 0.0000 
54423 2007 5 24 1.7000 955.4000 2.8000 19.7000 63.0000 7.8000 
54423 2007 5 25 0.0000 953.9000 3.8000 18.5000 37.0000 12.7000 
54423 2007 5 26 0.0000 955.8000 1.9000 21.5000 44.0000 11.8000 
54423 2007 5 27 3.8000 961.1000 1.2000 19.0000 61.0000 5.9000 
54423 2007 5 28 0.3000 963.6000 1.5000 16.2000 68.0000 7.9000 
54423 2007 5 29 0.0000 966.0000 2.0000 19.9000 51.0000 12.5000 
54423 2007 5 30 0.0000 963.9000 1.5000 21.7000 49.0000 6.2000 
54423 2007 5 31 22.6000 962.7000 2.1000 18.4000 83.0000 0.0000 
54423 2007 6 1 0.0000 961.5000 3.5000 18.4000 76.0000 0.6000 
54423 2007 6 2 0.0000 961.9000 1.4000 19.7000 79.0000 0.0000 
54423 2007 6 3 0.0000 962.6000 1.1000 21.2000 77.0000 0.0000 
54423 2007 6 4 0.0000 964.2000 2.1000 20.3000 37.0000 12.5000 
54423 2007 6 5 0.0000 961.5000 1.4000 22.2000 40.0000 12.5000 
